gene_id,symbol,SK-OV-3,SK-MEL-5,SK-MEL-28,SF539,SF295,SF268,RPMI-8226,PC-3,OVCAR-8,OVCAR-4,T47D,OVCAR-3,UACC-62,UACC-257,U251,U031,NCI-H522,NCI-H322M,EKVX,DU-145,BT-549,ACHN,A498,HOP-62,HOP-92,Hs-578-T,HT-29,NCI-H23,NCI-H226,NCI-H460,MDA-MB-231,MCF7,LOXIMVI,KM12,IGROV-1,MDA-MB-468,HCT-116,HCT-15,K-562,HL-60,SW620,A549,CAKI-1
SIDG09194,FLT4,0,-1,1,1,1,1,0,1,1,2,0,1,-1,-1,1,-1,1,0,1,-1,1,0,1,1,0,-1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
SIDG09225,FN1,0,0,1,1,0,1,-1,0,-1,0,-1,0,0,1,0,-1,1,1,1,-1,-1,1,-1,1,0,1,0,0,-1,1,-1,0,1,0,0,-1,0,0,-1,0,0,0,0
SIDG09245,FNIP1,0,0,0,1,1,-1,0,-1,0,1,0,1,-1,0,1,-1,1,0,-1,-1,1,0,1,1,0,-1,0,1,0,1,0,1,1,0,0,0,0,0,0,-1,0,0,1
SIDG09246,FNIP2,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,0,-2,-1,0,0,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,-1,0,2,0,0,0,-1,0
SIDG09265,FOS,0,-1,-1,0,-1,0,-1,1,-1,0,1,1,0,-1,0,-1,-1,1,0,1,-1,-1,-1,0,0,-1,-1,0,-1,1,0,1,0,0,0,-1,0,0,-1,-1,0,0,-1
SIDG09266,FOSB,0,-1,1,1,1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,0,1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,1,-1
SIDG09267,FOSL1,2,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,0,0,-1,0,-1,-1,0,1,1,-1,-1,-1,1,1,1,0,0,1,-1,0,0,0,1,0,0
SIDG09318,FOXO1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,1,-1,0,-1,-1,1,0,0,-1,-1,0,0,-1,0,-1,-1,1
SIDG09320,FOXO3,0,-1,0,0,0,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,1,0,0,0,0,0,-1,-1
SIDG09340,FPR1,0,-1,1,1,1,0,0,1,-1,2,-1,0,1,1,0,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,1,-1,1,-1,0,0,-1,0,0,0,0,2,0,0,0,1,-1
SIDG09458,FRAT1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-2,0,-1,1,-1,0,0,0,1,1,1,0,-1,0,0,-1,1,0,1,-1,0,0,-1,0,0,-1,0,0,0,1
SIDG09459,FRAT2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-2,0,-1,1,-1,0,0,0,1,1,1,0,-1,0,0,-1,1,0,1,-1,0,0,-1,0,0,-1,0,0,0,1
SIDG09500,FRMD6,0,-1,-1,0,-1,0,-1,1,1,0,1,1,1,-1,0,0,0,1,0,2,-1,0,-1,0,0,-1,-1,0,0,1,1,1,0,0,0,-1,0,0,-1,0,0,0,-1
SIDG09515,FRS2,1,1,-1,0,0,0,0,1,-1,1,1,0,1,2,0,1,0,1,-1,1,-1,2,0,0,0,-1,0,1,2,1,-1,2,1,0,0,-1,0,0,0,0,0,0,1
SIDG09540,FST,0,1,1,-1,1,0,1,-1,1,-1,1,0,0,-1,1,0,1,1,-1,0,1,0,1,-1,1,1,1,-1,0,1,0,0,1,0,0,-1,0,0,0,0,1,1,1
SIDG09638,FXYD1,0,-1,1,1,1,-1,-1,-1,-1,2,-1,1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,-1,0,1,-1,-1,-1,0,-1,0,0,0,1,-1,0,0,0,-1,1,0
SIDG09639,FXYD2,-1,-1,-1,-1,0,1,1,0,-1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,-1,-1,-1,0,1,-1,0,-1,1,0,1,0,0,1,-1,0,0,0,1,-1,-1
SIDG09652,FYN,0,-1,0,0,0,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,1,0,2,0,0,0,-1,-1
SIDG09655,FZD1,-1,1,1,-2,1,1,1,1,-1,2,-1,0,1,1,0,2,1,1,2,1,0,1,1,0,1,1,1,1,0,1,0,2,0,0,1,-1,0,0,1,0,1,1,1
SIDG09656,FZD2,1,0,0,-1,1,1,0,1,1,-1,1,1,0,0,1,-1,1,-1,-1,0,-1,1,1,0,0,-1,-1,0,0,1,0,-1,1,0,0,-1,0,0,0,0,-1,1,0
SIDG09657,FZD3,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,0,0,0,-1,-1,0,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0
SIDG09658,FZD4,0,-1,-1,-1,0,1,0,1,1,0,1,-1,0,0,-1,1,1,-1,2,0,0,0,-1,-1,-1,1,1,-1,0,0,0,-1,1,0,0,1,0,0,0,0,1,0,-1
SIDG09659,FZD5,0,-1,1,1,0,1,0,0,-1,0,-1,0,1,1,0,-1,1,1,0,-1,-1,1,1,1,0,1,0,0,-1,1,-1,0,1,0,0,0,0,0,-1,0,1,0,0
SIDG09660,FZD6,0,1,1,1,0,-1,0,1,1,1,1,-1,1,1,0,1,-1,1,1,1,1,0,1,1,1,2,1,1,0,0,1,2,1,1,1,1,2,0,0,0,0,0,1
SIDG09661,FZD7,0,-1,1,1,0,1,0,0,-1,0,-1,0,1,1,0,-1,1,1,0,-1,-1,1,1,1,0,1,0,0,-1,1,0,0,1,0,0,0,0,0,-1,0,1,0,0
SIDG09662,FZD8,0,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,0,1,0,1,-1,0,0,1,-1,1,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
SIDG09663,FZD9,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,0,-1,1,1,1,1,0,-1,1,1,-1,1,1,1,1,-1,1,0,0,0,0,1,-1,0,2,1,0,1,0,0
SIDG09666,FZR1,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG09673,G6PC3,1,0,0,-1,1,1,0,1,1,-1,1,1,0,0,1,-1,1,-1,-1,0,-1,1,1,0,0,-1,-1,0,0,1,0,-1,1,0,0,-1,0,0,0,0,-1,1,0
SIDG09679,GAB1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,-1,0,0,0,0,1,1,-1,0,0,0,0,-1,0,0,-1,0,0,1,-1,0,-1,-1,0,0,0,0,0,-1,0
SIDG09680,GAB2,-1,-1,-1,-1,-1,1,1,1,1,0,1,2,-1,-1,-1,1,1,1,2,0,0,0,-1,-1,-1,1,1,1,1,-1,0,1,1,0,0,1,-1,0,0,0,1,0,0
SIDG09683,GABARAP,-1,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,-1,0,-1,-1,0,1,1,1,-1,-1,1,-1,-1,0,1,0,-1,0,0,0,-1,-1,0,-1,-1,1,1,-1
SIDG09684,GABARAPL1,-1,0,-1,0,0,1,1,-1,0,0,-2,0,1,1,0,1,0,1,1,-1,0,1,-1,1,-1,-1,0,1,0,-1,-1,-1,1,0,0,-1,0,0,-1,0,1,0,1
SIDG09685,GABARAPL2,1,-1,-1,0,1,-1,1,0,-1,-1,0,-1,-1,0,0,1,0,1,0,0,-1,1,1,1,0,-1,0,1,0,0,-1,2,0,0,0,1,0,0,0,0,2,0,1
SIDG09687,GABBR1,0,-1,-1,1,0,1,1,0,1,1,0,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,0,-1,1,-1,-1,-1,-1,1,0,1,-1,-1,1,-2,0,1,0,0,-1,-1
SIDG09688,GABBR2,0,0,0,1,0,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,1,0,1,-1,-1,-1,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,-1,-1
SIDG09721,GADD45A,2,-1,1,1,0,1,-1,1,1,1,-1,0,1,0,1,0,1,-1,0,-1,1,0,0,0,0,1,0,0,0,1,-1,-1,0,0,0,1,0,0,0,0,0,-1,0
SIDG09723,GADD45B,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG09724,GADD45G,0,0,0,1,0,0,-1,0,-1,-1,0,-1,-1,-1,1,-2,0,-1,-1,0,1,0,1,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,0,0,-1,0,0,-1,-1
SIDG09786,GALT,2,-1,1,1,0,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,1,-1,0,2,-1,0,-1,0,-1,0,-1
SIDG09794,GAPDH,-1,0,-1,0,0,1,0,-1,1,0,-2,-1,0,-1,0,1,-1,1,0,-1,0,1,-1,1,-1,-1,0,1,0,-1,-1,-1,1,0,0,-1,0,0,-1,0,1,0,1
SIDG09871,GAS1,0,0,0,1,0,0,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,1,0,1,-1,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,-1,-1
SIDG09894,GATA4,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0
SIDG09938,GCG,0,-1,-1,1,0,-1,0,0,-1,0,-1,0,1,1,0,0,1,1,0,-1,-1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,-2,1,0,1,0,0
SIDG09942,GCK,-1,1,0,1,1,1,1,1,-1,1,1,-1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,-1,0,0,1,1,0,0,0,0,1,0,1
SIDG09983,GDF5,0,1,2,1,0,1,0,1,1,1,1,1,1,1,-1,1,-1,2,0,0,1,0,1,0,1,1,1,1,0,1,1,-1,1,1,1,0,0,0,0,0,1,0,1
SIDG09985,GDF6,0,1,1,1,0,-1,0,1,1,0,1,-1,1,1,0,1,-1,1,2,1,1,0,1,1,1,2,1,1,0,0,1,1,1,1,1,-1,2,0,0,0,0,0,1
SIDG10019,GFAP,1,0,0,-1,1,1,0,1,1,2,1,1,0,0,1,-1,1,-1,-1,0,-1,1,1,0,0,-1,-1,0,0,1,0,-1,1,0,0,-1,0,0,0,0,-1,1,0
SIDG10070,GHR,0,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1
SIDG10073,GHRL,0,1,0,-1,0,1,0,1,1,0,0,0,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,0,1,-1,-1,0,-1,0,1,0,0,-1,-1,-1,0,1,0,0,0,1
SIDG10104,GIPR,0,-1,1,1,1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,0,1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,1,-1
SIDG10175,GLI1,0,0,-1,-1,0,0,0,1,1,0,1,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,0,-1,0,1,1,1,-1,-1,1,0,0,-1,-1,0,0,0,0,0,1
SIDG10176,GLI2,0,-1,1,0,0,1,-1,-1,1,-1,-1,-1,0,2,0,-2,1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,-1,0,0
SIDG10177,GLI3,-1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
SIDG10274,GNA11,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG10275,GNA12,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,2,1,-1,1,2,0,1,1,1,-1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,-1,1
SIDG10276,GNA13,0,2,1,1,1,1,0,1,1,-1,1,0,1,1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,0,0,0,1,0,1,1,0,0,-1,2,0,0,0,1,1,2
SIDG10277,GNA14,1,1,0,1,0,0,-1,0,1,-1,-1,-1,-1,-1,1,0,0,0,-1,1,1,0,1,-1,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,-1,1,0,0,0
SIDG10279,GNA15,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG10280,GNAI1,-1,1,1,0,2,1,1,1,-1,1,1,1,2,1,0,2,1,1,2,1,1,2,2,0,2,1,1,1,1,1,0,2,0,1,1,-1,1,0,1,0,1,1,1
SIDG10281,GNAI2,-1,1,-1,-1,0,1,0,0,1,-1,-1,1,-1,-2,-1,1,-1,-1,-1,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1,0,-2,0,0,-1,-1,-1,0,-1,0,-1,-1,-1
SIDG10284,GNAI3,2,-1,1,1,0,1,-1,1,1,-1,-1,0,1,-1,1,-1,1,0,0,-1,1,-1,-1,-1,1,1,0,0,0,-1,1,1,0,0,0,1,0,0,1,0,0,-1,0
SIDG10285,GNAL,0,-1,-1,-1,0,0,1,1,1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,0,0,-1,1,0,1,1,-1,0,0,0,1,0,-1,-1,1,0,0,0,2,0,-1,1
SIDG10286,GNAO1,0,-1,-1,-1,1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,1,1,0,0,-1,-1,0,0,1,-1,-1,-1,-1,0,1,-1,0,0,0,1,0,1
SIDG10287,GNAQ,1,1,0,1,0,0,-1,0,1,-1,-1,-1,-1,-1,1,0,0,0,-1,1,1,0,1,-1,0,-1,1,0,0,1,0,0,1,0,0,0,0,0,-1,1,0,0,0
SIDG10289,GNAS,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,2,0,1,1,1,1,1,1,-1,-1,0,0,0,1,0,1
SIDG10295,GNB1,0,-1,2,1,0,1,1,1,-1,-1,-1,2,0,0,0,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,2,1,0,-1,-1,-1
SIDG10297,GNB2,-1,1,1,0,1,1,1,1,-1,2,-1,-1,1,-1,-1,1,1,-1,1,0,0,1,1,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0
SIDG10298,GNB3,-1,0,-1,0,0,1,0,-1,1,0,-2,-1,0,-1,-2,1,-1,1,0,-1,0,1,-1,1,-1,-1,0,1,0,-1,-1,-1,1,0,0,-1,0,0,-1,0,1,0,1
SIDG10299,GNB4,0,1,1,1,0,-1,2,0,-1,0,2,1,1,1,1,1,1,1,-1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1
SIDG10300,GNB5,0,0,-1,1,0,0,2,-1,-1,-1,0,0,0,1,1,-2,0,0,1,1,-1,0,0,-1,-1,-1,1,0,1,1,-1,2,0,0,0,-1,0,0,0,0,0,1,0
SIDG10302,GNG2,0,-1,-1,0,-1,0,-1,1,1,0,1,1,1,-1,0,0,0,1,0,2,-1,0,-1,0,0,-1,-1,0,0,1,1,1,0,0,0,-1,0,0,-1,0,0,0,-1
SIDG10303,GNG3,2,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,0,-1,1,0,0,1,-1,0,0,0,1,0,0
SIDG10304,GNG4,0,0,0,0,0,1,1,-2,1,1,1,0,1,0,0,-1,1,1,0,0,1,1,1,0,1,0,0,0,-1,1,0,-1,0,0,1,1,0,0,1,0,0,0,1
SIDG10305,GNG5,-1,-1,1,1,0,1,-1,1,1,1,-1,0,-1,1,1,0,1,0,1,-1,1,0,-1,-1,1,1,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,-1,-1
SIDG10311,GNG7,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG10313,GNG10,0,0,0,1,0,0,-1,0,1,-1,1,-1,-1,-1,1,-1,0,0,-1,1,1,0,1,-1,-1,-1,0,-1,0,1,0,-1,1,0,0,-1,-1,0,0,0,-1,-1,0
SIDG10315,GNG11,-1,1,1,-2,1,1,1,1,-1,2,-1,0,1,1,0,2,1,1,2,1,0,2,1,0,1,1,1,1,0,0,0,2,0,0,1,-1,0,0,1,0,1,1,1
SIDG10316,GNG12,2,-1,0,1,0,1,-1,1,1,1,-1,0,1,0,1,0,1,-1,0,-1,1,0,0,-1,0,1,0,0,0,1,-1,-1,0,0,0,1,0,0,0,0,0,-1,0
SIDG10318,GNG13,0,-1,1,-1,1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,-1,-2,0,0,0,-1,-1,-1
SIDG10337,GNRH1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,1,0,-1,0,0,0,-1,-1,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0
SIDG10338,GNRH2,0,1,1,0,0,1,0,1,1,0,0,-1,0,1,0,1,-1,-1,1,-1,0,0,-1,1,-1,1,0,0,-1,1,0,-1,0,0,1,1,-1,0,-1,0,1,1,-1
SIDG10339,GNRHR,0,-1,-1,-1,0,0,-1,1,1,-1,-1,0,-1,-1,0,0,0,0,1,-1,-1,0,-1,0,-1,-1,0,0,-1,0,0,1,-1,0,-1,-1,0,0,0,1,0,-1,0
SIDG10475,GPER1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,2,1,-1,1,1,0,1,1,1,-1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,-1,0
SIDG10574,GPR161,0,0,0,1,0,1,1,1,-1,1,1,0,1,0,1,-1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
SIDG10631,GRAP2,-1,1,2,-1,1,-1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1
SIDG10635,GRB2,0,1,0,-1,1,1,0,1,1,-1,1,0,0,-1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,-1,0,0,1,0,1,1,-1,0,1,1,0,0,0,1,1,1
SIDG10637,GRB10,-1,1,0,1,1,1,1,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,-2,0,-1,-1,0,1,1,0,0,0,0,1,0,1
SIDG10650,GRIA4,0,-1,-1,-1,0,2,1,1,1,0,1,-1,0,1,-1,1,1,1,2,1,0,0,-1,-1,-1,1,1,-1,0,0,1,-1,1,0,0,1,0,0,0,0,1,-1,-1
SIDG10663,GRIN1,0,0,-1,0,0,-1,1,0,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,1,-1,0,0,-1,0,0,0,-1,-1,-1
SIDG10666,GRIN2C,0,1,0,-1,1,1,0,1,1,-1,1,0,0,-1,1,-1,1,-1,1,0,-1,1,1,1,1,-1,-1,0,0,1,0,-1,1,-1,0,1,1,0,0,0,1,1,1
SIDG10667,GRIN2D,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,1,-1
SIDG10668,GRIN3A,1,1,0,1,0,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,1,1,0,1,-1,-1,-1,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,-1,0
SIDG10669,GRIN3B,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG10674,GRK1,-1,1,-1,1,0,1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,0,-1,1,0,0,-1,0,1,-1,1
SIDG10677,GRK4,-1,-1,-1,1,0,-1,-1,0,-1,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,-1,0,0,0,-1,-1,1
SIDG10678,GRK5,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,1,1,0,0,-2,1,-1,-1,0,-1,0,-1,-1,1,0,-1,0,0,0,-1,1,0,-1,0,0,0,0
SIDG10680,GRK6,0,-1,1,1,1,1,0,1,1,2,0,1,-1,-1,1,-1,1,0,0,-1,1,0,1,1,0,-1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
SIDG10682,GRK7,0,1,1,1,0,-1,1,-1,-1,2,1,1,2,0,0,1,1,-1,-1,1,0,0,-1,0,1,1,0,1,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,1
SIDG10683,GRM1,1,-1,0,0,0,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,0,0,1,0,1,-1,-1
SIDG10684,GRM2,-1,1,-1,-1,0,-1,0,0,1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,0,1,-1,-1,0,-1,0,-2,0,0,-1,-1,-1,0,-1,0,0,-1,-1
SIDG10694,GRM8,-1,1,1,0,1,1,1,1,-1,1,-1,0,2,1,1,1,1,-1,0,1,0,2,1,0,1,1,1,1,0,1,0,2,0,0,1,0,1,0,1,0,1,1,1
SIDG10717,GSDMD,0,1,0,1,0,1,-1,0,2,2,1,-1,0,0,-1,1,1,1,-1,0,1,-1,1,1,1,2,1,2,0,-1,0,0,2,1,1,-1,1,0,0,0,-1,1,1
SIDG10726,GSK3A,0,-1,1,1,1,0,-1,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,1,1,-1,0,1,-1,-1,-1,0,-1,0,0,0,1,-1,0,0,0,-1,1,-1
SIDG10727,GSK3B,0,1,1,1,0,-1,0,1,1,1,0,1,1,0,0,1,-1,-1,-1,-1,0,0,-1,0,0,1,1,1,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,0,0,1
SIDG10793,GTF2I,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,2,1,-1,1,1,-1,1,0,-1,1,1,-1,1,1,1,1,-1,1,0,1,0,0,1,-1,0,0,1,0,1,0,0
SIDG10816,GTF2IRD1,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,2,1,-1,1,1,-1,1,0,-1,1,1,-1,1,1,1,1,-1,1,0,1,0,0,1,-1,0,0,1,0,1,0,0
SIDG10847,GTSE1,0,1,1,-1,1,-1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1
SIDG10858,GUCY1A2,-1,-1,-1,-1,0,2,1,1,1,0,1,-1,0,1,-1,1,1,-1,2,1,0,0,-1,1,-1,1,1,-1,0,0,1,-1,1,0,0,1,0,0,0,0,1,-1,-1
SIDG10910,GYS1,0,-1,1,1,1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,0,-1,1,-1
SIDG10911,GYS2,-1,1,-1,0,0,1,1,-1,0,0,1,1,1,1,0,1,0,2,1,-1,0,2,0,1,-1,-1,1,1,0,0,-1,0,1,0,0,-1,0,0,-1,0,1,1,1
SIDG11031,HBEGF,2,0,1,1,1,1,0,1,0,2,1,1,-1,-1,1,-1,1,0,0,-1,1,0,1,1,0,-1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
SIDG11040,HCAR1,0,1,0,0,0,-1,0,1,1,-1,1,-1,0,-1,0,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,1,0,1,0,-1,1,1,0,-1,0,0,0,0,0,0,1
SIDG11041,HCAR2,0,1,0,0,0,-1,0,1,1,-1,1,-1,0,-1,0,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,1,0,1,0,-1,1,1,0,-1,0,0,0,0,0,0,1
SIDG11042,HCAR3,0,1,0,0,0,-1,0,1,1,-1,1,-1,0,-1,0,1,-1,-1,-1,0,-1,1,-1,-1,-1,-1,0,1,0,1,0,-1,1,1,0,-1,0,0,0,0,0,0,1
SIDG11088,HCK,0,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,-1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
SIDG11094,HCN2,-1,-1,0,-1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
SIDG11096,HCN4,0,0,0,1,0,0,1,-1,-1,-1,0,-1,-1,1,1,0,-1,1,1,0,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,0,0,-1,-1,0,0,0,0,0,1,-1
SIDG11112,HDAC1,0,-1,1,1,0,1,1,0,-1,0,-1,-1,0,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,-1,0,-1,-1,-1,0,0,0,1,-1,0,1,0,-1,-1,-1
SIDG11115,HDAC2,0,-1,0,0,0,1,-1,0,-1,-1,-1,0,-1,-1,0,0,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,-1,1,0,0,0,0,1,-1,-1
SIDG11117,HDAC3,0,0,1,1,1,1,0,-1,0,2,1,1,-1,-1,1,-1,1,0,0,0,1,0,1,1,0,-1,0,1,0,1,0,1,1,0,0,0,-1,0,0,0,0,0,1
